id,customer_code,first_name,last_name,email,phone,gender,date_of_birth,city,country,segment,registered_date,is_active,created_at,updated_at
1297,CUST-01297,Thành,Trần,thanh.tran5907@yahoo.com,0371442673,Male,1993-05-22,Vũng Tàu,Vietnam,Consumer,2023-07-24,1,2023-07-24 09:00:00,2023-07-24 09:00:00
1298,CUST-01298,Hoa,Trịnh,hoa.trịnh8933@gmail.com,0585682017,Female,1986-10-14,Biên Hòa,Vietnam,Consumer,2023-01-03,1,2023-01-03 09:00:00,2023-01-03 09:00:00
1299,CUST-01299,Tuấn,Đặng,tuan.dang9441@outlook.com,0701730515,Male,1959-10-13,Hà Nội,Vietnam,Consumer,2023-05-09,1,2023-05-09 09:00:00,2023-05-09 09:00:00
1300,CUST-01300,Nam,Huỳnh,nam.huynh2047@gmail.com,0973347047,Male,1992-05-22,TP. Hồ Chí Minh,Vietnam,Home Office,2023-11-07,1,2023-11-07 09:00:00,2023-11-07 09:00:00
1301,CUST-01301,Toàn,Đỗ,toan.do8471@hotmail.com,0353934749,Other,1977-05-28,TP. Hồ Chí Minh,Vietnam,Home Office,2023-01-13,0,2023-01-13 09:00:00,2023-01-13 09:00:00
1302,CUST-01302,Trinh,Đặng,trinh.dang6824@hotmail.com,0381371741,Female,1984-10-11,Cần Thơ,Vietnam,Home Office,2024-02-24,1,2024-02-24 09:00:00,2024-02-24 09:00:00
1303,CUST-01303,Hùng,Hoàng,hung.hoang175@gmail.com,0966376604,Other,1986-07-23,Nha Trang,Vietnam,Consumer,2024-06-08,1,2024-06-08 09:00:00,2024-06-08 09:00:00
1304,CUST-01304,Dũng,Đặng,dũng.dang4487@hotmail.com,0773244913,Male,1993-09-25,Biên Hòa,Vietnam,Consumer,2023-07-31,1,2023-07-31 09:00:00,2023-07-31 09:00:00
1305,CUST-01305,Yến,Bùi,yen.bui3480@yahoo.com,0765201569,Female,1982-11-10,Hà Nội,Vietnam,Consumer,2023-04-22,1,2023-04-22 09:00:00,2023-04-22 09:00:00
1306,CUST-01306,Bảo,Đinh,bảo.dinh3798@outlook.com,0560957093,Male,1995-02-14,TP. Hồ Chí Minh,Vietnam,Corporate,2024-09-11,1,2024-09-11 09:00:00,2024-09-11 09:00:00
1307,CUST-01307,Mai,Tô,mai.to8593@hotmail.com,0372699206,Female,1995-10-14,Đà Nẵng,Vietnam,Consumer,2024-04-09,1,2024-04-09 09:00:00,2024-04-09 09:00:00
1308,CUST-01308,Lâm,Bùi,lam.bui7427@hotmail.com,0321715772,Other,1966-09-04,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-22,1,2023-10-22 09:00:00,2023-10-22 09:00:00
1309,CUST-01309,Kiên,Dương,kien.duong5640@outlook.com,0903917826,Male,1971-05-22,TP. Hồ Chí Minh,Vietnam,Consumer,2024-07-14,1,2024-07-14 09:00:00,2024-07-14 09:00:00
1310,CUST-01310,Thảo,Ngô,thảo.ngo841@outlook.com,0702330947,Other,1984-09-17,Cần Thơ,Vietnam,Home Office,2024-04-06,1,2024-04-06 09:00:00,2024-04-06 09:00:00
1311,CUST-01311,Kiên,Đinh,kien.dinh5135@gmail.com,0961201190,Other,1984-09-11,TP. Hồ Chí Minh,Vietnam,Home Office,2023-02-28,0,2023-02-28 09:00:00,2023-02-28 09:00:00
1312,CUST-01312,Thảo,Võ,thảo.võ1404@outlook.com,0785027590,Female,1958-10-02,Hải Phòng,Vietnam,Consumer,2023-01-19,1,2023-01-19 09:00:00,2023-01-19 09:00:00
1313,CUST-01313,Ngân,Hồ,ngan.ho6740@hotmail.com,0987169540,Other,2004-05-06,Hà Nội,Vietnam,Consumer,2023-07-25,1,2023-07-25 09:00:00,2023-07-25 09:00:00
1314,CUST-01314,Thanh,Trịnh,thanh.trịnh2244@yahoo.com,0376487049,Female,1972-01-26,TP. Hồ Chí Minh,Vietnam,Consumer,2023-08-26,1,2023-08-26 09:00:00,2023-08-26 09:00:00
1315,CUST-01315,Quỳnh,Lý,quynh.ly3509@gmail.com,0376881228,Female,1991-02-19,Hà Nội,Vietnam,Corporate,2024-05-04,1,2024-05-04 09:00:00,2024-05-04 09:00:00
1316,CUST-01316,Thảo,Võ,thảo.võ5489@gmail.com,0369519728,Female,1990-10-24,Vũng Tàu,Vietnam,Consumer,2024-01-28,1,2024-01-28 09:00:00,2024-01-28 09:00:00
1317,CUST-01317,Thủy,Trịnh,thủy.trịnh4737@yahoo.com,0776380826,Female,1987-07-24,Nam Định,Vietnam,Home Office,2024-02-08,1,2024-02-08 09:00:00,2024-02-08 09:00:00
1318,CUST-01318,Minh,Võ,minh.võ1472@gmail.com,0328002649,Other,1989-05-28,Hà Nội,Vietnam,Home Office,2024-08-26,1,2024-08-26 09:00:00,2024-08-26 09:00:00
1319,CUST-01319,Ánh,Trịnh,anh.trịnh1553@yahoo.com,0863812580,Female,1963-10-15,Hà Nội,Vietnam,Home Office,2023-06-23,1,2023-06-23 09:00:00,2023-06-23 09:00:00
1320,CUST-01320,Giang,Trịnh,giang.trịnh1619@gmail.com,0565899886,Female,1978-03-15,Vũng Tàu,Vietnam,Corporate,2023-10-17,1,2023-10-17 09:00:00,2023-10-17 09:00:00
1321,CUST-01321,Ánh,Huỳnh,anh.huynh9447@yahoo.com,0857062587,Female,1962-06-12,Nha Trang,Vietnam,Consumer,2024-06-20,1,2024-06-20 09:00:00,2024-06-20 09:00:00
1322,CUST-01322,Ngân,Bùi,ngan.bui4933@outlook.com,0565189520,Female,1984-06-06,Hà Nội,Vietnam,Consumer,2023-09-06,1,2023-09-06 09:00:00,2023-09-06 09:00:00
1323,CUST-01323,Diệu,Trịnh,dieu.trịnh5416@gmail.com,0582920722,Female,1981-12-18,TP. Hồ Chí Minh,Vietnam,Corporate,2023-09-06,1,2023-09-06 09:00:00,2023-09-06 09:00:00
1324,CUST-01324,Trọng,Ngô,trọng.ngo352@hotmail.com,0581550261,Other,1989-04-03,TP. Hồ Chí Minh,Vietnam,Consumer,2024-09-30,1,2024-09-30 09:00:00,2024-09-30 09:00:00
1325,CUST-01325,Kiên,Lý,kien.ly7820@hotmail.com,0371664016,Male,1970-05-12,Mỹ Tho,Vietnam,Consumer,2023-03-29,0,2023-03-29 09:00:00,2023-03-29 09:00:00
1326,CUST-01326,Bảo,Trịnh,bảo.trịnh8789@gmail.com,0704980445,Male,1991-07-01,Hà Nội,Vietnam,Corporate,2024-10-17,1,2024-10-17 09:00:00,2024-10-17 09:00:00
1327,CUST-01327,Đức,Phan,duc.phan6585@yahoo.com,0981073851,Male,1998-04-12,TP. Hồ Chí Minh,Vietnam,Home Office,2023-03-15,0,2023-03-15 09:00:00,2023-03-15 09:00:00
1328,CUST-01328,Thu,Huỳnh,thu.huynh6242@gmail.com,0812356409,Female,1993-07-17,TP. Hồ Chí Minh,Vietnam,Corporate,2024-09-22,1,2024-09-22 09:00:00,2024-09-22 09:00:00
1329,CUST-01329,Lâm,Dương,lam.duong5466@outlook.com,0820531886,Male,1990-09-21,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-10,1,2023-07-10 09:00:00,2023-07-10 09:00:00
1330,CUST-01330,Yến,Nguyễn,yen.nguyen5814@gmail.com,0348328401,Female,1987-10-01,Biên Hòa,Vietnam,Corporate,2023-02-11,1,2023-02-11 09:00:00,2023-02-11 09:00:00
1331,CUST-01331,Thủy,Phạm,thủy.phạm7310@yahoo.com,0774600341,Female,1994-03-26,Hà Nội,Vietnam,Consumer,2024-07-28,1,2024-07-28 09:00:00,2024-07-28 09:00:00
1332,CUST-01332,Thảo,Trần,thảo.tran9610@yahoo.com,0960741359,Female,1973-04-19,Huế,Vietnam,Consumer,2023-12-12,1,2023-12-12 09:00:00,2023-12-12 09:00:00
1333,CUST-01333,Hùng,Dương,hung.duong6818@gmail.com,0564215248,Male,2005-07-07,TP. Hồ Chí Minh,Vietnam,Corporate,2024-06-28,1,2024-06-28 09:00:00,2024-06-28 09:00:00
1334,CUST-01334,Vĩnh,Lý,vĩnh.ly6161@outlook.com,0778562508,Other,1999-05-08,TP. Hồ Chí Minh,Vietnam,Consumer,2023-03-21,1,2023-03-21 09:00:00,2023-03-21 09:00:00
1335,CUST-01335,Vy,Hồ,vy.ho226@outlook.com,0332874477,Other,1964-04-08,Đà Lạt,Vietnam,Consumer,2024-07-09,1,2024-07-09 09:00:00,2024-07-09 09:00:00
1336,CUST-01336,Mai,Hoàng,mai.hoang48@gmail.com,0398825320,Female,2001-07-17,Bình Dương,Vietnam,Corporate,2023-03-20,1,2023-03-20 09:00:00,2023-03-20 09:00:00
1337,CUST-01337,Diệu,Vũ,dieu.vũ2304@hotmail.com,0380112200,Female,1977-09-09,Quy Nhơn,Vietnam,Corporate,2024-06-14,1,2024-06-14 09:00:00,2024-06-14 09:00:00
1338,CUST-01338,Trinh,Đinh,trinh.dinh9552@hotmail.com,0368930284,Female,1981-01-11,Hà Nội,Vietnam,Consumer,2024-05-29,1,2024-05-29 09:00:00,2024-05-29 09:00:00
1339,CUST-01339,Khoa,Lý,khoa.ly4032@outlook.com,0831591066,Male,1973-12-13,Hà Nội,Vietnam,Consumer,2023-07-07,1,2023-07-07 09:00:00,2023-07-07 09:00:00
1340,CUST-01340,Nam,Dương,nam.duong4884@hotmail.com,0913665397,Other,1987-05-17,Huế,Vietnam,Consumer,2024-06-20,1,2024-06-20 09:00:00,2024-06-20 09:00:00
1341,CUST-01341,Tuấn,Hồ,tuan.ho9360@yahoo.com,0709235348,Male,1961-09-06,TP. Hồ Chí Minh,Vietnam,Consumer,2024-04-04,1,2024-04-04 09:00:00,2024-04-04 09:00:00
1342,CUST-01342,Hương,Đặng,huong.dang3155@outlook.com,0781128801,Female,2001-07-27,TP. Hồ Chí Minh,Vietnam,Corporate,2023-04-20,1,2023-04-20 09:00:00,2023-04-20 09:00:00
1343,CUST-01343,Tuấn,Phan,tuan.phan9582@hotmail.com,0350104433,Male,1993-01-27,Hà Nội,Vietnam,Corporate,2024-08-20,1,2024-08-20 09:00:00,2024-08-20 09:00:00
1344,CUST-01344,Thiên,Bùi,thien.bui167@yahoo.com,0387902940,Other,1980-11-23,Bắc Ninh,Vietnam,Consumer,2023-08-12,1,2023-08-12 09:00:00,2023-08-12 09:00:00
1345,CUST-01345,Thanh,Dương,thanh.duong9633@hotmail.com,0589586780,Other,1968-08-28,TP. Hồ Chí Minh,Vietnam,Consumer,2024-03-31,1,2024-03-31 09:00:00,2024-03-31 09:00:00
1346,CUST-01346,Nhân,Trần,nhan.tran7174@hotmail.com,0841199180,Male,1971-06-06,Hải Phòng,Vietnam,Consumer,2023-03-02,1,2023-03-02 09:00:00,2023-03-02 09:00:00
1347,CUST-01347,Hoa,Đỗ,hoa.do6821@outlook.com,0855044624,Other,1977-02-13,Hà Nội,Vietnam,Corporate,2024-10-26,1,2024-10-26 09:00:00,2024-10-26 09:00:00
1348,CUST-01348,Trúc,Nguyễn,truc.nguyen24@gmail.com,0978123624,Other,2002-05-26,Nha Trang,Vietnam,Consumer,2024-10-23,1,2024-10-23 09:00:00,2024-10-23 09:00:00
1349,CUST-01349,Thành,Võ,thanh.võ995@yahoo.com,0934804688,Male,1998-12-18,TP. Hồ Chí Minh,Vietnam,Corporate,2024-10-04,1,2024-10-04 09:00:00,2024-10-04 09:00:00
1350,CUST-01350,Mỹ,Lý,my.ly3940@yahoo.com,0863597369,Female,1991-06-05,Đà Nẵng,Vietnam,Consumer,2024-03-12,1,2024-03-12 09:00:00,2024-03-12 09:00:00
1351,CUST-01351,Mỹ,Hồ,my.ho5981@gmail.com,0829398280,Female,1971-08-26,Buôn Ma Thuột,Vietnam,Consumer,2023-12-29,1,2023-12-29 09:00:00,2023-12-29 09:00:00
1352,CUST-01352,Hải,Đinh,hải.dinh1344@gmail.com,0811170404,Male,2000-08-08,Nha Trang,Vietnam,Consumer,2023-06-17,0,2023-06-17 09:00:00,2023-06-17 09:00:00
1353,CUST-01353,Thành,Đoàn,thanh.doan4833@yahoo.com,0965088210,Other,1993-02-10,Hà Nội,Vietnam,Consumer,2023-10-03,1,2023-10-03 09:00:00,2023-10-03 09:00:00
1354,CUST-01354,Toàn,Hoàng,toan.hoang7590@hotmail.com,0568221021,Male,1993-03-04,Quy Nhơn,Vietnam,Home Office,2024-08-26,1,2024-08-26 09:00:00,2024-08-26 09:00:00
1355,CUST-01355,Duy,Võ,duy.võ4291@hotmail.com,0338385179,Other,1965-01-21,Huế,Vietnam,Consumer,2024-07-19,1,2024-07-19 09:00:00,2024-07-19 09:00:00
1356,CUST-01356,Trinh,Hồ,trinh.ho4147@gmail.com,0941577466,Other,1991-11-11,Hà Nội,Vietnam,Consumer,2024-05-12,1,2024-05-12 09:00:00,2024-05-12 09:00:00
1357,CUST-01357,Dũng,Đoàn,dũng.doan616@gmail.com,0331826062,Other,1996-01-26,Hà Nội,Vietnam,Consumer,2023-06-07,0,2023-06-07 09:00:00,2023-06-07 09:00:00
1358,CUST-01358,Hưng,Dương,hung.duong4812@outlook.com,0700834864,Male,1958-08-18,Cần Thơ,Vietnam,Consumer,2023-11-28,1,2023-11-28 09:00:00,2023-11-28 09:00:00
1359,CUST-01359,Mỹ,Tô,my.to2696@gmail.com,0861810072,Other,1988-10-26,Bình Dương,Vietnam,Consumer,2023-09-21,1,2023-09-21 09:00:00,2023-09-21 09:00:00
1360,CUST-01360,Tùng,Tô,tung.to2780@yahoo.com,0853971785,Male,1997-08-12,TP. Hồ Chí Minh,Vietnam,Consumer,2024-01-23,1,2024-01-23 09:00:00,2024-01-23 09:00:00
1361,CUST-01361,Lan,Bùi,lan.bui1741@gmail.com,0354529717,Female,1970-11-04,Biên Hòa,Vietnam,Corporate,2023-03-12,0,2023-03-12 09:00:00,2023-03-12 09:00:00
1362,CUST-01362,Toàn,Dương,toan.duong1673@yahoo.com,0981589041,Other,1990-01-11,Hạ Long,Vietnam,Home Office,2023-06-19,1,2023-06-19 09:00:00,2023-06-19 09:00:00
1363,CUST-01363,Bảo,Lý,bảo.ly7210@yahoo.com,0326718222,Male,1995-11-09,Đà Nẵng,Vietnam,Home Office,2024-05-01,1,2024-05-01 09:00:00,2024-05-01 09:00:00
1364,CUST-01364,Hưng,Huỳnh,hung.huynh4631@gmail.com,0975934296,Male,1962-05-18,Đà Nẵng,Vietnam,Consumer,2023-03-20,1,2023-03-20 09:00:00,2023-03-20 09:00:00
1365,CUST-01365,Mai,Ngô,mai.ngo1325@gmail.com,0915370923,Female,1996-06-22,Hà Nội,Vietnam,Consumer,2024-03-16,1,2024-03-16 09:00:00,2024-03-16 09:00:00
1366,CUST-01366,Hùng,Lý,hung.ly5537@outlook.com,0383734776,Male,1979-09-12,TP. Hồ Chí Minh,Vietnam,Home Office,2024-03-20,1,2024-03-20 09:00:00,2024-03-20 09:00:00
1367,CUST-01367,Mai,Hồ,mai.ho5151@gmail.com,0583420457,Female,1964-05-12,Hải Phòng,Vietnam,Consumer,2023-09-08,1,2023-09-08 09:00:00,2023-09-08 09:00:00
1368,CUST-01368,Đức,Nguyễn,duc.nguyen3428@hotmail.com,0326778719,Male,1989-11-06,Nam Định,Vietnam,Consumer,2024-09-03,1,2024-09-03 09:00:00,2024-09-03 09:00:00
1369,CUST-01369,Long,Tô,long.to5174@hotmail.com,0350077732,Male,1961-04-14,Hà Nội,Vietnam,Home Office,2023-12-25,1,2023-12-25 09:00:00,2023-12-25 09:00:00
1370,CUST-01370,Khoa,Ngô,khoa.ngo1375@yahoo.com,0580232763,Male,1998-05-25,Cần Thơ,Vietnam,Consumer,2024-10-08,1,2024-10-08 09:00:00,2024-10-08 09:00:00
1371,CUST-01371,Bích,Tô,bich.to7752@yahoo.com,0890893725,Female,1964-07-24,Cần Thơ,Vietnam,Home Office,2023-04-20,0,2023-04-20 09:00:00,2023-04-20 09:00:00
1372,CUST-01372,Khánh,Phạm,khanh.phạm5000@hotmail.com,0760538338,Other,1997-12-05,Hải Phòng,Vietnam,Consumer,2023-09-05,1,2023-09-05 09:00:00,2023-09-05 09:00:00
1373,CUST-01373,Thủy,Dương,thủy.duong8413@yahoo.com,0946314624,Female,1967-08-04,Vinh,Vietnam,Consumer,2023-04-15,1,2023-04-15 09:00:00,2023-04-15 09:00:00
1374,CUST-01374,Vĩnh,Đặng,vĩnh.dang9230@outlook.com,0764214254,Male,1969-08-04,Vũng Tàu,Vietnam,Corporate,2023-05-18,0,2023-05-18 09:00:00,2023-05-18 09:00:00
1375,CUST-01375,Thảo,Đinh,thảo.dinh3838@gmail.com,0902220241,Other,1987-01-27,Bình Dương,Vietnam,Consumer,2024-08-29,1,2024-08-29 09:00:00,2024-08-29 09:00:00
1376,CUST-01376,Thảo,Hoàng,thảo.hoang4010@yahoo.com,0866935516,Female,2000-08-26,Huế,Vietnam,Consumer,2023-07-19,1,2023-07-19 09:00:00,2023-07-19 09:00:00
1377,CUST-01377,Tuấn,Trịnh,tuan.trịnh4925@yahoo.com,0862208241,Male,1988-08-24,Biên Hòa,Vietnam,Consumer,2024-01-04,1,2024-01-04 09:00:00,2024-01-04 09:00:00
1378,CUST-01378,Sơn,Nguyễn,son.nguyen1941@hotmail.com,0334986037,Male,1991-07-02,Hà Nội,Vietnam,Corporate,2024-10-19,1,2024-10-19 09:00:00,2024-10-19 09:00:00
1379,CUST-01379,Trinh,Bùi,trinh.bui877@outlook.com,0760340117,Female,1960-07-04,Đà Nẵng,Vietnam,Home Office,2024-04-17,1,2024-04-17 09:00:00,2024-04-17 09:00:00
1380,CUST-01380,Trọng,Phạm,trọng.phạm1647@hotmail.com,0374005045,Male,1984-10-22,TP. Hồ Chí Minh,Vietnam,Consumer,2023-09-29,1,2023-09-29 09:00:00,2023-09-29 09:00:00
1381,CUST-01381,Yến,Đoàn,yen.doan2687@hotmail.com,0828192147,Female,1976-08-10,Mỹ Tho,Vietnam,Consumer,2024-07-06,1,2024-07-06 09:00:00,2024-07-06 09:00:00
1382,CUST-01382,Ngân,Lý,ngan.ly816@gmail.com,0869726821,Female,2000-12-20,Hà Nội,Vietnam,Consumer,2024-10-25,1,2024-10-25 09:00:00,2024-10-25 09:00:00
1383,CUST-01383,Trinh,Hoàng,trinh.hoang8071@hotmail.com,0395148749,Female,2000-02-05,Thái Nguyên,Vietnam,Corporate,2023-11-19,1,2023-11-19 09:00:00,2023-11-19 09:00:00
1384,CUST-01384,Duy,Lý,duy.ly8914@hotmail.com,0964112848,Other,1989-05-25,TP. Hồ Chí Minh,Vietnam,Consumer,2023-06-29,1,2023-06-29 09:00:00,2023-06-29 09:00:00
1385,CUST-01385,Ngân,Đặng,ngan.dang7817@outlook.com,0776950904,Female,1991-06-14,Nam Định,Vietnam,Corporate,2024-08-21,1,2024-08-21 09:00:00,2024-08-21 09:00:00
1386,CUST-01386,Tâm,Đỗ,tam.do5934@hotmail.com,0900927557,Male,1981-07-11,Vũng Tàu,Vietnam,Consumer,2023-09-29,1,2023-09-29 09:00:00,2023-09-29 09:00:00
1387,CUST-01387,Trinh,Phan,trinh.phan3225@outlook.com,0932321243,Female,2000-11-07,Bình Dương,Vietnam,Consumer,2023-05-12,0,2023-05-12 09:00:00,2023-05-12 09:00:00
1388,CUST-01388,Vy,Trần,vy.tran6938@gmail.com,0777187297,Male,2001-06-18,Hà Nội,Vietnam,Consumer,2023-01-15,0,2023-01-15 09:00:00,2023-01-15 09:00:00
1389,CUST-01389,Lâm,Đặng,lam.dang8399@outlook.com,0909317858,Male,1971-05-02,Đà Nẵng,Vietnam,Corporate,2023-05-04,0,2023-05-04 09:00:00,2023-05-04 09:00:00
1390,CUST-01390,Thanh,Hồ,thanh.ho797@yahoo.com,0388788528,Female,1998-09-13,TP. Hồ Chí Minh,Vietnam,Corporate,2024-07-28,1,2024-07-28 09:00:00,2024-07-28 09:00:00
1391,CUST-01391,Hoàng,Phan,hoang.phan3733@yahoo.com,0982861323,Other,2002-05-11,Vũng Tàu,Vietnam,Consumer,2024-02-26,1,2024-02-26 09:00:00,2024-02-26 09:00:00
1392,CUST-01392,Linh,Dương,linh.duong1649@gmail.com,0986574396,Female,1983-08-07,Đà Nẵng,Vietnam,Consumer,2023-09-24,1,2023-09-24 09:00:00,2023-09-24 09:00:00
1393,CUST-01393,Dũng,Trần,dũng.tran1367@outlook.com,0700193352,Male,1969-07-02,Hà Nội,Vietnam,Home Office,2023-06-20,1,2023-06-20 09:00:00,2023-06-20 09:00:00
1394,CUST-01394,Thiên,Phan,thien.phan218@yahoo.com,0842091431,Male,1962-06-26,Bắc Ninh,Vietnam,Consumer,2023-09-19,1,2023-09-19 09:00:00,2023-09-19 09:00:00
1395,CUST-01395,Bảo,Hoàng,bảo.hoang3635@gmail.com,0385892988,Other,1973-12-17,Hà Nội,Vietnam,Consumer,2024-07-06,1,2024-07-06 09:00:00,2024-07-06 09:00:00
1396,CUST-01396,Kiên,Dương,kien.duong4329@yahoo.com,0896625108,Male,1993-12-22,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-17,1,2023-07-17 09:00:00,2023-07-17 09:00:00
1397,CUST-01397,Lan,Tô,lan.to6343@hotmail.com,0372913167,Female,1994-06-27,Hà Nội,Vietnam,Consumer,2024-02-20,1,2024-02-20 09:00:00,2024-02-20 09:00:00
1398,CUST-01398,Khải,Lê,khải.le2083@outlook.com,0865161946,Other,1997-03-07,TP. Hồ Chí Minh,Vietnam,Corporate,2023-01-01,0,2023-01-01 09:00:00,2023-01-01 09:00:00
1399,CUST-01399,Mai,Đoàn,mai.doan3282@gmail.com,0566153701,Female,1968-11-10,Hà Nội,Vietnam,Corporate,2023-09-22,1,2023-09-22 09:00:00,2023-09-22 09:00:00
1400,CUST-01400,Thảo,Nguyễn,thảo.nguyen657@gmail.com,0913753989,Female,2002-12-03,Đà Lạt,Vietnam,Consumer,2023-09-07,1,2023-09-07 09:00:00,2023-09-07 09:00:00
1401,CUST-01401,Hoàng,Dương,hoang.duong365@hotmail.com,0900149711,Other,1975-12-15,Hà Nội,Vietnam,Corporate,2024-06-20,1,2024-06-20 09:00:00,2024-06-20 09:00:00
1402,CUST-01402,Trọng,Đinh,trọng.dinh4319@hotmail.com,0793802076,Other,2002-02-06,Hà Nội,Vietnam,Consumer,2024-02-13,1,2024-02-13 09:00:00,2024-02-13 09:00:00
1403,CUST-01403,Phong,Trịnh,phong.trịnh3249@yahoo.com,0376724469,Male,1969-10-09,TP. Hồ Chí Minh,Vietnam,Consumer,2024-03-27,1,2024-03-27 09:00:00,2024-03-27 09:00:00
1404,CUST-01404,Ánh,Lý,anh.ly3456@gmail.com,0560242645,Other,1994-05-14,Cần Thơ,Vietnam,Corporate,2023-08-25,1,2023-08-25 09:00:00,2023-08-25 09:00:00
1405,CUST-01405,Quỳnh,Huỳnh,quynh.huynh878@outlook.com,0399718884,Female,2005-10-14,Hà Nội,Vietnam,Corporate,2024-01-20,1,2024-01-20 09:00:00,2024-01-20 09:00:00
1406,CUST-01406,Hương,Trịnh,huong.trịnh3505@hotmail.com,0786421511,Other,1962-01-19,Đà Lạt,Vietnam,Consumer,2023-04-11,0,2023-04-11 09:00:00,2023-04-11 09:00:00
1407,CUST-01407,Khải,Võ,khải.võ335@gmail.com,0890512080,Male,1994-10-12,Hà Nội,Vietnam,Consumer,2023-01-29,1,2023-01-29 09:00:00,2023-01-29 09:00:00
1408,CUST-01408,Hưng,Lý,hung.ly695@gmail.com,0393228556,Other,1990-05-16,Vũng Tàu,Vietnam,Corporate,2023-01-20,1,2023-01-20 09:00:00,2023-01-20 09:00:00
1409,CUST-01409,Hoàng,Đoàn,hoang.doan1490@outlook.com,0974975152,Male,1993-10-15,TP. Hồ Chí Minh,Vietnam,Consumer,2023-03-29,0,2023-03-29 09:00:00,2023-03-29 09:00:00
1410,CUST-01410,Hùng,Tô,hung.to7185@gmail.com,0587911006,Male,1966-01-26,TP. Hồ Chí Minh,Vietnam,Corporate,2023-03-08,1,2023-03-08 09:00:00,2023-03-08 09:00:00
1411,CUST-01411,Diệu,Bùi,dieu.bui7100@outlook.com,0839003708,Female,1977-07-28,Hạ Long,Vietnam,Home Office,2023-03-06,1,2023-03-06 09:00:00,2023-03-06 09:00:00
1412,CUST-01412,Tùng,Võ,tung.võ6854@yahoo.com,0797621360,Male,1975-05-15,Đà Nẵng,Vietnam,Corporate,2023-06-01,0,2023-06-01 09:00:00,2023-06-01 09:00:00
1413,CUST-01413,Phong,Lê,phong.le7935@gmail.com,0323891918,Male,1978-01-04,Bình Dương,Vietnam,Consumer,2023-02-06,1,2023-02-06 09:00:00,2023-02-06 09:00:00
1414,CUST-01414,Linh,Đỗ,linh.do2547@gmail.com,0773213305,Female,1996-03-26,Hải Phòng,Vietnam,Consumer,2024-07-27,1,2024-07-27 09:00:00,2024-07-27 09:00:00
1415,CUST-01415,Nam,Đặng,nam.dang9522@yahoo.com,0385777414,Male,1989-06-07,Cần Thơ,Vietnam,Consumer,2023-03-29,1,2023-03-29 09:00:00,2023-03-29 09:00:00
1416,CUST-01416,Trúc,Võ,truc.võ2383@hotmail.com,0798612779,Female,1972-04-27,Vũng Tàu,Vietnam,Consumer,2023-09-05,1,2023-09-05 09:00:00,2023-09-05 09:00:00
1417,CUST-01417,Phương,Nguyễn,phuong.nguyen7030@yahoo.com,0963594882,Female,1995-07-18,Nha Trang,Vietnam,Consumer,2023-10-11,1,2023-10-11 09:00:00,2023-10-11 09:00:00
1418,CUST-01418,Minh,Hồ,minh.ho3535@gmail.com,0325950761,Male,1985-09-15,TP. Hồ Chí Minh,Vietnam,Corporate,2023-05-12,0,2023-05-12 09:00:00,2023-05-12 09:00:00
1419,CUST-01419,Quỳnh,Đỗ,quynh.do2496@yahoo.com,0824265379,Other,1963-10-03,TP. Hồ Chí Minh,Vietnam,Corporate,2023-05-11,1,2023-05-11 09:00:00,2023-05-11 09:00:00
1420,CUST-01420,Bích,Trần,bich.tran7024@outlook.com,0960930577,Female,1976-01-13,Đà Nẵng,Vietnam,Corporate,2023-01-23,0,2023-01-23 09:00:00,2023-01-23 09:00:00
1421,CUST-01421,Hương,Bùi,huong.bui5097@yahoo.com,0965190826,Female,1959-11-07,Nam Định,Vietnam,Corporate,2023-03-14,1,2023-03-14 09:00:00,2023-03-14 09:00:00
1422,CUST-01422,Khải,Dương,khải.duong8857@yahoo.com,0351602041,Male,1964-04-12,Thái Nguyên,Vietnam,Home Office,2024-07-12,1,2024-07-12 09:00:00,2024-07-12 09:00:00
1423,CUST-01423,Thủy,Dương,thủy.duong728@yahoo.com,0386268040,Female,1996-06-27,Hải Phòng,Vietnam,Consumer,2023-01-27,1,2023-01-27 09:00:00,2023-01-27 09:00:00
1424,CUST-01424,Khải,Hồ,khải.ho6133@yahoo.com,0383571768,Other,1975-10-20,Bình Dương,Vietnam,Consumer,2023-05-10,0,2023-05-10 09:00:00,2023-05-10 09:00:00
1425,CUST-01425,Hoa,Hoàng,hoa.hoang7765@outlook.com,0797043103,Other,1984-10-11,Bắc Ninh,Vietnam,Consumer,2023-06-21,1,2023-06-21 09:00:00,2023-06-21 09:00:00
1426,CUST-01426,Hải,Đỗ,hải.do4314@yahoo.com,0583060023,Other,1980-11-23,Hà Nội,Vietnam,Home Office,2024-03-18,1,2024-03-18 09:00:00,2024-03-18 09:00:00
1427,CUST-01427,Mai,Lý,mai.ly6288@yahoo.com,0569540022,Other,1987-09-18,Hà Nội,Vietnam,Consumer,2023-04-22,0,2023-04-22 09:00:00,2023-04-22 09:00:00
1428,CUST-01428,Phương,Vũ,phuong.vũ3315@yahoo.com,0703996014,Other,2001-12-19,Vinh,Vietnam,Consumer,2023-04-04,0,2023-04-04 09:00:00,2023-04-04 09:00:00
